#            mprod              mhscp              width               c300
     3.0000000e+03      6.0000000e+02      4.6000000e-17      4.2224862e-02
     1.5500000e+03      1.4000000e+03      1.8000000e-18      2.2091368e-01
     1.5500000e+03      1.4000000e+03      5.6000000e-18      1.6827583e-01
     3.0000000e+03      6.0000000e+02      1.0000000e-16      5.4094011e-03
     1.5500000e+03      1.4000000e+03      2.2000000e-17      5.5479024e-02
     1.5500000e+03      1.4000000e+03      3.2000000e-17      2.9301006e-02
     1.5500000e+03      1.4000000e+03      4.6000000e-17      1.2457933e-02
     1.5500000e+03      1.4000000e+03      6.8000000e-17      3.5116148e-03
     1.5500000e+03      1.4000000e+03      1.0000000e-16      6.3935016e-04
     1.5500000e+03      1.4000000e+03      1.5000000e-16      5.6849506e-05
     1.5500000e+03      1.4000000e+03      2.2000000e-16      2.6713842e-06
     1.5500000e+03      1.4000000e+03      3.2000000e-16      5.1919067e-08
     1.5500000e+03      1.4000000e+03      4.6000000e-16      3.5487113e-10
     2.1000000e+02      2.0000000e+02      1.0000000e+06      0.0000000e+00
     2.2000000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5500000e+03      1.4000000e+03      1.0000000e+06      0.0000000e+00
     1.6000000e+03      7.0000000e+02      0.0000000e+00      6.8150446e-01
     1.6000000e+03      7.0000000e+02      1.0000000e-19      6.7844071e-01
     1.6000000e+03      7.0000000e+02      3.2000000e-18      5.8903974e-01
     1.6000000e+03      7.0000000e+02      1.0000000e-17      4.2883968e-01
     1.6000000e+03      7.0000000e+02      3.2000000e-17      1.5190552e-01
     1.6000000e+03      7.0000000e+02      4.6000000e-17      7.9901376e-02
     1.6000000e+03      7.0000000e+02      6.8000000e-17      3.0378141e-02
     1.6000000e+03      7.0000000e+02      1.0000000e-16      8.1189697e-03
     1.6000000e+03      7.0000000e+02      1.5000000e-16      1.2130595e-03
     1.6000000e+03      7.0000000e+02      2.2000000e-16      1.0609472e-04
     1.6000000e+03      7.0000000e+02      3.2000000e-16      4.3755949e-06
     1.6000000e+03      7.0000000e+02      4.6000000e-16      7.3232015e-08
     1.6000000e+03      7.0000000e+02      6.8000000e-16      2.1120710e-10
     2.2000000e+02      2.0000000e+02      1.0000000e+06      0.0000000e+00
     2.2500000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.6000000e+03      7.0000000e+02      1.0000000e+06      0.0000000e+00
     1.6000000e+03      8.0000000e+02      0.0000000e+00      6.6354661e-01
     1.6000000e+03      8.0000000e+02      5.0000000e-19      6.4774006e-01
     1.6000000e+03      8.0000000e+02      3.2000000e-18      5.6799287e-01
     1.6000000e+03      8.0000000e+02      1.0000000e-17      4.0561582e-01
     1.6000000e+03      8.0000000e+02      3.2000000e-17      1.3594879e-01
     1.6000000e+03      8.0000000e+02      4.6000000e-17      6.9300014e-02
     1.6000000e+03      8.0000000e+02      6.8000000e-17      2.5194765e-02
     1.6000000e+03      8.0000000e+02      1.0000000e-16      6.3592122e-03
     1.6000000e+03      8.0000000e+02      1.5000000e-16      8.8050005e-04
     1.6000000e+03      8.0000000e+02      2.2000000e-16      7.0397272e-05
     1.6000000e+03      8.0000000e+02      3.2000000e-16      2.6025555e-06
     1.6000000e+03      8.0000000e+02      4.6000000e-16      3.8300435e-08
     1.6000000e+03      8.0000000e+02      6.8000000e-16      9.4673403e-11
     2.2500000e+02      1.5000000e+02      1.0000000e+06      0.0000000e+00
     2.3000000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.6000000e+03      8.0000000e+02      1.0000000e+06      0.0000000e+00
     1.6000000e+03      9.0000000e+02      0.0000000e+00      6.1994707e-01
     1.6000000e+03      9.0000000e+02      5.0000000e-19      6.0392985e-01
     1.6000000e+03      9.0000000e+02      3.2000000e-18      5.2399879e-01
     1.6000000e+03      9.0000000e+02      1.0000000e-17      3.6549693e-01
     1.6000000e+03      9.0000000e+02      3.2000000e-17      1.1516695e-01
     1.6000000e+03      9.0000000e+02      4.6000000e-17      5.6734655e-02
     1.6000000e+03      9.0000000e+02      6.8000000e-17      1.9640471e-02
     1.6000000e+03      9.0000000e+02      1.0000000e-16      4.6558877e-03
     1.6000000e+03      9.0000000e+02      1.5000000e-16      5.9429865e-04
     1.6000000e+03      9.0000000e+02      2.2000000e-16      4.3445236e-05
     1.6000000e+03      9.0000000e+02      3.2000000e-16      1.4531242e-06
     1.6000000e+03      9.0000000e+02      4.6000000e-16      1.8981557e-08
     1.6000000e+03      9.0000000e+02      6.8000000e-16      3.8899673e-11
     2.3000000e+02      2.0000000e+02      1.0000000e+06      0.0000000e+00
     2.4000000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.6000000e+03      9.0000000e+02      1.0000000e+06      0.0000000e+00
     1.6000000e+03      1.0000000e+03      0.0000000e+00      5.5185590e-01
     1.6000000e+03      1.0000000e+03      1.0000000e-18      5.2131238e-01
     1.6000000e+03      1.0000000e+03      5.6000000e-18      4.0134070e-01
     1.6000000e+03      1.0000000e+03      3.2000000e-17      9.2580479e-02
     1.6000000e+03      1.0000000e+03      4.6000000e-17      4.4121274e-02
     1.6000000e+03      1.0000000e+03      6.8000000e-17      1.4579104e-02
     1.6000000e+03      1.0000000e+03      1.0000000e-16      3.2593367e-03
     1.6000000e+03      1.0000000e+03      1.5000000e-16      3.8571780e-04
     1.6000000e+03      1.0000000e+03      2.2000000e-16      2.5834491e-05
     1.6000000e+03      1.0000000e+03      3.2000000e-16      7.7323587e-07
     1.6000000e+03      1.0000000e+03      4.6000000e-16      8.7337100e-09
     2.4000000e+02      2.0000000e+02      1.0000000e+06      0.0000000e+00
     2.5000000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.6000000e+03      1.0000000e+03      1.0000000e+06      0.0000000e+00
     1.6000000e+03      1.2000000e+03      1.0000000e-22      4.2813328e-01
     1.6000000e+03      1.2000000e+03      0.0000000e+00      4.2813606e-01
     3.0000000e+03      6.5000000e+02      4.6000000e-17      4.7650261e-02
     1.6000000e+03      1.2000000e+03      1.0000000e-18      4.0128232e-01
     3.0000000e+03      6.5000000e+02      6.8000000e-17      1.9882195e-02
     1.6000000e+03      1.2000000e+03      5.6000000e-18      2.9886659e-01
     3.0000000e+03      6.5000000e+02      1.0000000e-16      6.0175214e-03
     1.6000000e+03      1.2000000e+03      3.2000000e-17      5.9551984e-02
     1.6000000e+03      1.2000000e+03      4.6000000e-17      2.6564123e-02
     1.6000000e+03      1.2000000e+03      6.8000000e-17      7.9690680e-03
     1.6000000e+03      1.2000000e+03      1.0000000e-16      1.5688060e-03
     1.6000000e+03      1.2000000e+03      1.5000000e-16      1.5643767e-04
     1.6000000e+03      1.2000000e+03      2.2000000e-16      8.5946851e-06
     1.6000000e+03      1.2000000e+03      3.2000000e-16      2.0362506e-07
     1.6000000e+03      1.2000000e+03      4.6000000e-16      1.7196658e-09
     2.5000000e+02      5.0000000e+01      1.0000000e+06      0.0000000e+00
     2.5000000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.6000000e+03      1.2000000e+03      1.0000000e+06      0.0000000e+00
     1.6000000e+03      1.4000000e+03      0.0000000e+00      2.4775398e-01
     1.6000000e+03      1.4000000e+03      1.0000000e-19      2.4591594e-01
     1.6000000e+03      1.4000000e+03      1.8000000e-18      2.1688591e-01
     1.6000000e+03      1.4000000e+03      5.6000000e-18      1.6477094e-01
     1.6000000e+03      1.4000000e+03      2.2000000e-17      5.3896955e-02
     1.6000000e+03      1.4000000e+03      3.2000000e-17      2.8368646e-02
     1.6000000e+03      1.4000000e+03      4.6000000e-17      1.2012947e-02
     1.6000000e+03      1.4000000e+03      6.8000000e-17      3.3677601e-03
     1.6000000e+03      1.4000000e+03      1.0000000e-16      6.0891257e-04
     1.6000000e+03      1.4000000e+03      1.5000000e-16      5.3606024e-05
     1.6000000e+03      1.4000000e+03      2.2000000e-16      2.4846809e-06
     1.6000000e+03      1.4000000e+03      3.2000000e-16      4.7475687e-08
     1.6000000e+03      1.4000000e+03      4.6000000e-16      3.2453204e-10
     2.5000000e+02      7.5000000e+01      1.0000000e+06      0.0000000e+00
     2.5000000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.6000000e+03      1.4000000e+03      1.0000000e+06      0.0000000e+00
     1.6050000e+03      1.6000000e+03      1.0000000e-22      1.7771965e-01
     1.6050000e+03      1.6000000e+03      0.0000000e+00      1.7772098e-01
     1.6050000e+03      1.6000000e+03      1.0000000e-18      1.6491466e-01
     1.6050000e+03      1.6000000e+03      5.6000000e-18      1.1809172e-01
     1.6050000e+03      1.6000000e+03      2.2000000e-17      3.9243369e-02
     1.6050000e+03      1.6000000e+03      3.2000000e-17      2.0909181e-02
     1.6050000e+03      1.6000000e+03      4.6000000e-17      8.9812693e-03
     1.6050000e+03      1.6000000e+03      6.8000000e-17      2.5525175e-03
     1.6050000e+03      1.6000000e+03      1.0000000e-16      4.6407211e-04
     1.6050000e+03      1.6000000e+03      1.5000000e-16      4.0617095e-05
     1.6050000e+03      1.6000000e+03      2.2000000e-16      1.8610835e-06
     1.6050000e+03      1.6000000e+03      3.2000000e-16      3.4847219e-08
     1.6050000e+03      1.6000000e+03      4.6000000e-16      2.2163187e-10
     2.5000000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     2.5000000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.6050000e+03      1.6000000e+03      1.0000000e+06      0.0000000e+00
     1.6100000e+03      1.6000000e+03      0.0000000e+00      1.7670602e-01
     1.6100000e+03      1.6000000e+03      1.0000000e-19      1.7537833e-01
     1.6100000e+03      1.6000000e+03      1.8000000e-18      1.5447802e-01
     1.6100000e+03      1.6000000e+03      5.6000000e-18      1.1725953e-01
     1.6100000e+03      1.6000000e+03      2.2000000e-17      3.8817544e-02
     1.6100000e+03      1.6000000e+03      3.2000000e-17      2.0638160e-02
     1.6100000e+03      1.6000000e+03      4.6000000e-17      8.8416327e-03
     1.6100000e+03      1.6000000e+03      6.8000000e-17      2.5052882e-03
     1.6100000e+03      1.6000000e+03      1.0000000e-16      4.5471940e-04
     1.6100000e+03      1.6000000e+03      1.5000000e-16      3.9870151e-05
     1.6100000e+03      1.6000000e+03      2.2000000e-16      1.8319537e-06
     1.6100000e+03      1.6000000e+03      3.2000000e-16      3.4059226e-08
     1.6100000e+03      1.6000000e+03      4.6000000e-16      2.1169578e-10
     2.5000000e+02      1.5000000e+02      1.0000000e+06      0.0000000e+00
     2.5500000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.6100000e+03      1.6000000e+03      1.0000000e+06      0.0000000e+00
     1.6200000e+03      1.6000000e+03      0.0000000e+00      1.7542761e-01
     1.6200000e+03      1.6000000e+03      1.0000000e-19      1.7410776e-01
     1.6200000e+03      1.6000000e+03      1.8000000e-18      1.5333293e-01
     1.6200000e+03      1.6000000e+03      5.6000000e-18      1.1634805e-01
     1.6200000e+03      1.6000000e+03      2.2000000e-17      3.8450550e-02
     1.6200000e+03      1.6000000e+03      3.2000000e-17      2.0415932e-02
     1.6200000e+03      1.6000000e+03      4.6000000e-17      8.7260466e-03
     1.6200000e+03      1.6000000e+03      6.8000000e-17      2.4607713e-03
     1.6200000e+03      1.6000000e+03      1.0000000e-16      4.4268537e-04
     1.6200000e+03      1.6000000e+03      1.5000000e-16      3.8191070e-05
     1.6200000e+03      1.6000000e+03      2.2000000e-16      1.7175629e-06
     1.6200000e+03      1.6000000e+03      3.2000000e-16      3.1315938e-08
     1.6200000e+03      1.6000000e+03      4.6000000e-16      1.9349073e-10
     2.5500000e+02      2.5000000e+02      1.0000000e+06      0.0000000e+00
     2.6000000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.6200000e+03      1.6000000e+03      1.0000000e+06      0.0000000e+00
     1.6300000e+03      1.6000000e+03      0.0000000e+00      1.7553617e-01
     1.6300000e+03      1.6000000e+03      1.0000000e-19      1.7421321e-01
     3.0000000e+03      7.0000000e+02      4.6000000e-17      5.2033344e-02
     1.6300000e+03      1.6000000e+03      1.8000000e-18      1.5339341e-01
     3.0000000e+03      7.0000000e+02      6.8000000e-17      2.1510878e-02
     1.6300000e+03      1.6000000e+03      5.6000000e-18      1.1634728e-01
     1.6300000e+03      1.6000000e+03      2.2000000e-17      3.8405699e-02
     1.6300000e+03      1.6000000e+03      3.2000000e-17      2.0380109e-02
     1.6300000e+03      1.6000000e+03      4.6000000e-17      8.7029062e-03
     1.6300000e+03      1.6000000e+03      6.8000000e-17      2.4500344e-03
     1.6300000e+03      1.6000000e+03      1.0000000e-16      4.3940063e-04
     1.6300000e+03      1.6000000e+03      1.5000000e-16      3.7707373e-05
     1.6300000e+03      1.6000000e+03      2.2000000e-16      1.6835545e-06
     1.6300000e+03      1.6000000e+03      3.2000000e-16      3.0327291e-08
     1.6300000e+03      1.6000000e+03      4.6000000e-16      1.8383020e-10
     3.0000000e+03      7.0000000e+02      1.0000000e-16      6.4257257e-03
     2.6000000e+02      2.0000000e+02      1.0000000e+06      0.0000000e+00
     2.6000000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.6300000e+03      1.6000000e+03      1.0000000e+06      0.0000000e+00
     1.6400000e+03      1.6000000e+03      0.0000000e+00      1.7260960e-01
     1.6400000e+03      1.6000000e+03      1.0000000e-19      1.7130391e-01
     1.6400000e+03      1.6000000e+03      1.8000000e-18      1.5076188e-01
     1.6400000e+03      1.6000000e+03      5.6000000e-18      1.1424100e-01
     1.6400000e+03      1.6000000e+03      2.2000000e-17      3.7578371e-02
     1.6400000e+03      1.6000000e+03      3.2000000e-17      1.9903553e-02
     1.6400000e+03      1.6000000e+03      4.6000000e-17      8.4784499e-03
     1.6400000e+03      1.6000000e+03      6.8000000e-17      2.3783515e-03
     1.6400000e+03      1.6000000e+03      1.0000000e-16      4.2460270e-04
     1.6400000e+03      1.6000000e+03      1.5000000e-16      3.6242287e-05
     1.6400000e+03      1.6000000e+03      2.2000000e-16      1.6153874e-06
     1.6400000e+03      1.6000000e+03      3.2000000e-16      2.9513677e-08
     1.6400000e+03      1.6000000e+03      4.6000000e-16      1.8684664e-10
     2.6000000e+02      2.5000000e+02      1.0000000e+06      0.0000000e+00
     2.7000000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.6400000e+03      1.6000000e+03      1.0000000e+06      0.0000000e+00
     1.6600000e+03      1.6000000e+03      0.0000000e+00      1.7140228e-01
     1.6600000e+03      1.6000000e+03      1.0000000e-19      1.7010040e-01
     1.6600000e+03      1.6000000e+03      1.8000000e-18      1.4962477e-01
     1.6600000e+03      1.6000000e+03      5.6000000e-18      1.1325518e-01
     1.6600000e+03      1.6000000e+03      2.2000000e-17      3.7103178e-02
     1.6600000e+03      1.6000000e+03      3.2000000e-17      1.9608376e-02
     1.6600000e+03      1.6000000e+03      4.6000000e-17      8.3283105e-03
     1.6600000e+03      1.6000000e+03      6.8000000e-17      2.3265105e-03
     1.6600000e+03      1.6000000e+03      1.0000000e-16      4.1320220e-04
     1.6600000e+03      1.6000000e+03      1.5000000e-16      3.4997456e-05
     1.6600000e+03      1.6000000e+03      2.2000000e-16      1.5352758e-06
     1.6600000e+03      1.6000000e+03      3.2000000e-16      2.6984262e-08
     1.6600000e+03      1.6000000e+03      4.6000000e-16      1.5759653e-10
     2.7000000e+02      2.5000000e+02      1.0000000e+06      0.0000000e+00
     2.8000000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.6600000e+03      1.6000000e+03      1.0000000e+06      0.0000000e+00
     1.6800000e+03      1.6000000e+03      0.0000000e+00      1.6904898e-01
     1.6800000e+03      1.6000000e+03      1.0000000e-19      1.6775761e-01
     1.6800000e+03      1.6000000e+03      1.8000000e-18      1.4745726e-01
     1.6800000e+03      1.6000000e+03      5.6000000e-18      1.1144919e-01
     1.6800000e+03      1.6000000e+03      2.2000000e-17      3.6321128e-02
     1.6800000e+03      1.6000000e+03      3.2000000e-17      1.9140808e-02
     1.6800000e+03      1.6000000e+03      4.6000000e-17      8.0982150e-03
