#            mhscp              width               c000               c100               c200               c300
     1.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      0.0000000e+00      1.4407229e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e-22      1.4407166e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e-20      1.4400894e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e-19      1.4344014e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      5.0000000e-19      1.4094044e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e-18      1.3787982e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.8000000e-18      1.3312680e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      3.2000000e-18      1.2521741e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      5.6000000e-18      1.1278274e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e-17      9.3228990e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.5000000e-17      7.5246035e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      2.2000000e-17      5.5945175e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      3.2000000e-17      3.6894199e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      4.6000000e-17      2.0875298e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      6.8000000e-17      8.7825796e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e-16      2.6369365e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.5000000e-16      4.4935419e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      2.2000000e-16      4.4984990e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      3.2000000e-16      2.2060900e-06      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      4.6000000e-16      5.2999645e-08      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      6.8000000e-16      7.2455491e-10      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e-15      1.3155845e-11      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.5000000e-15      5.1934476e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      2.2000000e-15      2.8476423e-17      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      3.2000000e-15      7.9075964e-22      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      5.6000000e-15      1.6240216e-32      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e-14      1.0686262e-51      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.8000000e-14      3.6276212e-86      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      3.7000000e-14      9.2799213e-168      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      0.0000000e+00      1.6805763e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e-22      1.6805686e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e-20      1.6798055e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e-19      1.6728850e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      5.0000000e-19      1.6424914e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e-18      1.6053213e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.8000000e-18      1.5476944e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      3.2000000e-18      1.4520660e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      5.6000000e-18      1.3024261e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e-17      1.0689696e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.5000000e-17      8.5646960e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      2.2000000e-17      6.3106699e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      3.2000000e-17      4.1177188e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      4.6000000e-17      2.3040817e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      6.8000000e-17      9.5901755e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e-16      2.8628158e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.5000000e-16      4.8948891e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      2.2000000e-16      4.9661876e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      3.2000000e-16      2.4627902e-06      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      4.6000000e-16      5.5534203e-08      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      6.8000000e-16      4.5839977e-10      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e-15      3.4896008e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.5000000e-15      4.3013796e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      2.2000000e-15      4.7331082e-19      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      3.2000000e-15      1.4025849e-24      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      5.6000000e-15      1.5685921e-37      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e-14      6.6627435e-61      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.8000000e-14      4.6393722e-103      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      3.7000000e-14      7.4854184e-203      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.7500000e+02      0.0000000e+00      1.8431505e-01      1.8363981e-01      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.0000000e-22      1.8431417e-01      1.8363894e-01      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.0000000e-20      1.8422793e-01      1.8355307e-01      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.0000000e-19      1.8344592e-01      1.8277434e-01      0.0000000e+00      0.0000000e+00
     1.7500000e+02      5.0000000e-19      1.8001292e-01      1.7935577e-01      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.0000000e-18      1.7581789e-01      1.7517830e-01      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.8000000e-18      1.6932152e-01      1.6870902e-01      0.0000000e+00      0.0000000e+00
     1.7500000e+02      3.2000000e-18      1.5856174e-01      1.5799376e-01      0.0000000e+00      0.0000000e+00
     1.7500000e+02      5.6000000e-18      1.4177877e-01      1.4127934e-01      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.0000000e-17      1.1573844e-01      1.1534295e-01      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.5000000e-17      9.2206641e-02      9.1902135e-02      0.0000000e+00      0.0000000e+00
     1.7500000e+02      2.2000000e-17      6.7455878e-02      6.7243339e-02      0.0000000e+00      0.0000000e+00
     1.7500000e+02      3.2000000e-17      4.3631376e-02      4.3502630e-02      0.0000000e+00      0.0000000e+00
     1.7500000e+02      4.6000000e-17      2.4179425e-02      2.4114142e-02      0.0000000e+00      0.0000000e+00
     1.7500000e+02      6.8000000e-17      9.9657226e-03      9.9421697e-03      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.0000000e-16      2.9618693e-03      2.9560333e-03      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.5000000e-16      5.1245435e-04      5.1167875e-04      0.0000000e+00      0.0000000e+00
     1.7500000e+02      2.2000000e-16      5.4296630e-05      5.4238337e-05      0.0000000e+00      0.0000000e+00
     1.7500000e+02      3.2000000e-16      2.9406128e-06      2.9386423e-06      0.0000000e+00      0.0000000e+00
     1.7500000e+02      4.6000000e-16      7.2918614e-08      7.2894446e-08      0.0000000e+00      0.0000000e+00
     1.7500000e+02      6.8000000e-16      4.3028754e-10      4.3025358e-10      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.0000000e-15      8.6802582e-13      8.6802268e-13      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.5000000e-15      2.4827633e-16      2.4827633e-16      0.0000000e+00      0.0000000e+00
     1.7500000e+02      2.2000000e-15      5.8982209e-21      5.8982209e-21      0.0000000e+00      0.0000000e+00
     1.7500000e+02      3.2000000e-15      2.1851427e-27      2.1851427e-27      0.0000000e+00      0.0000000e+00
     1.7500000e+02      5.6000000e-15      1.7239104e-42      1.7239104e-42      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.0000000e-14      8.6803745e-70      8.6803745e-70      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.8000000e-14      4.5431549e-119      4.5431549e-119      0.0000000e+00      0.0000000e+00
     1.7500000e+02      3.7000000e-14      1.1534933e-235      1.1534933e-235      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.7500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.0000000e+02      0.0000000e+00      2.1027239e-01      2.0977653e-01      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.0000000e-22      2.1027139e-01      2.0977553e-01      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.0000000e-20      2.1017225e-01      2.0967666e-01      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.0000000e-19      2.0927333e-01      2.0878014e-01      0.0000000e+00      0.0000000e+00
     2.0000000e+02      5.0000000e-19      2.0532764e-01      2.0484497e-01      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.0000000e-18      2.0050718e-01      2.0003733e-01      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.8000000e-18      1.9304468e-01      1.9259459e-01      0.0000000e+00      0.0000000e+00
     2.0000000e+02      3.2000000e-18      1.8069122e-01      1.8027361e-01      0.0000000e+00      0.0000000e+00
     2.0000000e+02      5.6000000e-18      1.6143921e-01      1.6107162e-01      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.0000000e-17      1.3161070e-01      1.3131901e-01      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.5000000e-17      1.0470427e-01      1.0447909e-01      0.0000000e+00      0.0000000e+00
     2.0000000e+02      2.2000000e-17      7.6459827e-02      7.6302021e-02      0.0000000e+00      0.0000000e+00
     2.0000000e+02      3.2000000e-17      4.9335327e-02      4.9239130e-02      0.0000000e+00      0.0000000e+00
     2.0000000e+02      4.6000000e-17      2.7247182e-02      2.7197946e-02      0.0000000e+00      0.0000000e+00
     2.0000000e+02      6.8000000e-17      1.1159338e-02      1.1141321e-02      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.0000000e-16      3.2734107e-03      3.2688737e-03      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.5000000e-16      5.4836609e-04      5.4775800e-04      0.0000000e+00      0.0000000e+00
     2.0000000e+02      2.2000000e-16      5.4320658e-05      5.4276247e-05      0.0000000e+00      0.0000000e+00
     2.0000000e+02      3.2000000e-16      2.6051297e-06      2.6037954e-06      0.0000000e+00      0.0000000e+00
     2.0000000e+02      4.6000000e-16      5.4654643e-08      5.4642080e-08      0.0000000e+00      0.0000000e+00
     2.0000000e+02      6.8000000e-16      2.6779745e-10      2.6778659e-10      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.0000000e-15      3.5621476e-13      3.5621424e-13      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.5000000e-15      2.9661370e-17      2.9661370e-17      0.0000000e+00      0.0000000e+00
     2.0000000e+02      2.2000000e-15      1.1737563e-22      1.1737563e-22      0.0000000e+00      0.0000000e+00
     2.0000000e+02      3.2000000e-15      5.4968352e-30      5.4968352e-30      0.0000000e+00      0.0000000e+00
     2.0000000e+02      5.6000000e-15      5.9714884e-47      5.9714884e-47      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.0000000e-14      1.3729928e-77      1.3729928e-77      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.8000000e-14      5.8203395e-133      5.8203395e-133      0.0000000e+00      0.0000000e+00
     2.0000000e+02      3.7000000e-14      3.4587940e-264      3.4587940e-264      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.2500000e+02      0.0000000e+00      2.3138935e-01      2.3102245e-01      0.0000000e+00      0.0000000e+00
     2.2500000e+02      1.0000000e-22      2.3138824e-01      2.3102135e-01      0.0000000e+00      0.0000000e+00
     2.2500000e+02      1.0000000e-20      2.3127842e-01      2.3091173e-01      0.0000000e+00      0.0000000e+00
     2.2500000e+02      1.0000000e-19      2.3028261e-01      2.2991774e-01      0.0000000e+00      0.0000000e+00
     2.2500000e+02      5.0000000e-19      2.2591209e-01      2.2555526e-01      0.0000000e+00      0.0000000e+00
     2.2500000e+02      1.0000000e-18      2.2057372e-01      2.2022665e-01      0.0000000e+00      0.0000000e+00
     2.2500000e+02      1.8000000e-18      2.1231183e-01      2.1197980e-01      0.0000000e+00      0.0000000e+00
     2.2500000e+02      3.2000000e-18      1.9864164e-01      1.9833430e-01      0.0000000e+00      0.0000000e+00
     2.2500000e+02      5.6000000e-18      1.7735472e-01      1.7708527e-01      0.0000000e+00      0.0000000e+00
     2.2500000e+02      1.0000000e-17      1.4441798e-01      1.4420571e-01      0.0000000e+00      0.0000000e+00
     2.2500000e+02      1.5000000e-17      1.1475973e-01      1.1459720e-01      0.0000000e+00      0.0000000e+00
